ID	SEX	BIRTH	DOD	REMOVE DATE	DAM	SIRE	BEHAVIORAL MOM	CS STATUS	GROUP AT BIRTH	CS BIRTH SEASON	Comments
S86	m	31/01/1989		27/01/1992			J07	Remove	T	1989	
T18	f	31/01/1989	15/03/1994				526	Dead	Q	1989	
T09	f	31/01/1989		10/02/1994			I43	Remove	Q	1989	
T06	m	01/02/1989		24/02/1992			F29	Remove	L	1989	
R48	f	01/02/1989	01/01/1992				D74	Dead	T	1989	
R82	f	01/02/1989		16/02/1994			747	Remove	Q	1989	
T08	f	01/02/1989		01/03/1994			970	Remove	Q	1989	
S88	m	02/02/1989		11/03/1992			660	Remove	L	1989	
i89G47	m	03/02/1989		15/02/1990			G47	Remove	I	1989	
i89I33	m	03/02/1989		15/02/1990			I33	Remove	I	1989	
S04	m	03/02/1989		24/02/1992			I10	Remove	L	1989	
R95	m	03/02/1989		26/02/1992			H82	Remove	L	1989	
i89A31	m	04/02/1989		15/02/1990			A31	Remove	I	1989	
i89A26	f	05/02/1989		15/02/1990			A26	Remove	I	1989	
i89I83	m	05/02/1989		15/02/1990			I83	Remove	I	1989	
i89C38	f	05/02/1989	03/07/1989				C38	Dead	F	1989	
S57	f	05/02/1989		08/02/1995			F20	Remove	F	1989	
R94	m	06/02/1989		24/01/1994			D50	Remove	Q	1989	
S17	m	06/02/1989		23/02/1995			F25	Remove	F	1989	
i89I93	m	07/02/1989		15/02/1990			I93	Remove	I	1989	
i89H02	m	07/02/1989	01/01/1990				H02	Dead	R	1989	
S26	m	07/02/1989		03/03/1992			H85	Remove	L	1989	
S35	f	08/02/1989	15/01/1991				958	Dead	L	1989	
i89C97	m	09/02/1989		15/02/1990			C97	Remove	I	1989	
i89D51	f	09/02/1989		15/02/1990			D51	Remove	I	1989	
R57	f	09/02/1989	19/04/1991				H71	Dead	F	1989	
S99	f	10/02/1989		24/02/1992			I18	Remove	L	1989	
T04	f	10/02/1989		03/03/1992			G38	Remove	L	1989	
S23	f	11/02/1989	09/07/1990				844	Dead	L	1989	
R89	f	11/02/1989	28/01/1991				745	Dead	Q	1989	
i89J13	m	12/02/1989	01/01/1990				J13	Dead	Q	1989	
S40	m	12/02/1989		27/01/1992			898	Remove	T	1989	
T13	m	12/02/1989		26/01/1995			B75	Remove	F	1989	
T22	m	12/02/1989		26/01/1995			J41	Remove	L	1989	
i89808	m	13/02/1989		15/02/1990			808	Remove	I	1989	
i89I68	m	13/02/1989	16/06/1989				I68	Dead	F	1989	
i89H80	m	13/02/1989	05/08/1989				H80	Dead	L	1989	
R97	m	13/02/1989		11/03/1992			I28	Remove	L	1989	
S32	m	13/02/1989		16/03/1992			671	Remove	L	1989	
S01	f	13/02/1989		19/03/1992			A65	Remove	L	1989	
i89D09	f	14/02/1989		15/02/1990			D09	Remove	I	1989	
S53	m	14/02/1989	03/08/1993				B89	Dead	Q	1989	
R76	m	14/02/1989		13/01/1995			976	Remove	F	1989	
i89530	u	15/02/1989	15/02/1989				530	Dead	I	1989	
i89D87	f	15/02/1989		15/02/1990			D87	Remove	I	1989	
i89I94	m	15/02/1989	01/01/1990				I94	Dead	T	1989	
S61	f	15/02/1989		27/01/1992			454	Remove	T	1989	
S41	f	20/02/1989		27/01/1992			B66	Remove	T	1989	
i89G10	f	21/02/1989		15/02/1990			G10	Remove	I	1989	
S22	m	21/02/1989		26/02/1992			J36	Remove	L	1989	
R73	m	21/02/1989		13/01/1995			E65	Remove	F	1989	
i89B63	m	22/02/1989		15/02/1990			B63	Remove	I	1989	
T03	f	23/02/1989	30/03/2016		845		845	IN CS	L	1989	
i89D77	f	24/02/1989		15/02/1990			D77	Remove	I	1989	
S14	f	24/02/1989		27/01/1992			I81	Remove	T	1989	
S91	m	24/02/1989		19/01/1994			H03	Remove	Q	1989	
S68	f	24/02/1989	09/09/1994		D82		D82	Dead	S	1989	
i89F38	m	25/02/1989	08/02/1989				F38	Dead	L	1989	
S25	f	25/02/1989		24/02/1992			G40	Remove	L	1989	
S00	m	25/02/1989		04/03/1992			I05	Remove	L	1989	
R69	f	25/02/1989	05/11/1996				679	Dead	F	1989	
S85	f	26/02/1989		27/01/1992			J46	Remove	T	1989	
S95	f	26/02/1989	28/10/1992				J01	Dead	R	1989	
R87	f	26/02/1989		19/01/1994			A41	Remove	Q	1989	
S63	m	27/02/1989		27/01/1992			I55	Remove	T	1989	
S21	f	27/02/1989		26/01/1994			I58	Remove	Q	1989	
S93	m	27/02/1989		01/02/1995			233	Remove	Q	1989	
S98	f	28/02/1989	04/02/1994				572	Dead	L	1989	
R86	m	28/02/1989		25/01/1994			I89	Remove	Q	1989	
S67	m	01/03/1989		29/01/1992			I09	Remove	T	1989	
T19	f	01/03/1989		04/03/1992			F30	Remove	L	1989	
i89D79	m	02/03/1989		15/02/1990			D79	Remove	I	1989	
i89H58	m	02/03/1989		15/02/1990			H58	Remove	I	1989	
i89H96	m	02/03/1989		15/02/1990			H96	Remove	I	1989	
i89J59	m	02/03/1989		15/02/1990			J59	Remove	I	1989	
S80	f	02/03/1989	13/05/1992				E55	Dead	R	1989	
S27	f	02/03/1989	17/01/1994				483	Dead	L	1989	
S77	m	02/03/1989	23/06/1998				501	Dead	R	1989	
i89577	m	06/03/1989	30/03/1989				577	Dead	F	1989	
T20	m	06/03/1989		23/01/1991			713	Remove	L	1989	
T17	f	06/03/1989	22/02/1993				I11	Dead	L	1989	
S49	f	06/03/1989		01/02/1995			H95	Remove	F	1989	
S33	m	08/03/1989	14/11/1990				J23	Dead	L	1989	
i89234	m	09/03/1989	29/03/1989				234	Dead	I	1989	
S71	m	10/03/1989		10/03/1992			A86	Remove	L	1989	
S92	m	10/03/1989		25/01/1994			I00	Remove	Q	1989	
i89J20	m	12/03/1989	30/10/1989				J20	Dead	L	1989	
i89D80	f	13/03/1989	01/01/1990				D80	Dead	T	1989	
R60	m	15/03/1989		11/01/1995			J10	Remove	F	1989	
i89H36	m	16/03/1989		15/02/1990			H36	Remove	I	1989	
i89693	m	19/03/1989	01/01/1990				693	Dead	F	1989	
S36	f	21/03/1989		24/02/1992			C75	Remove	L	1989	
T00	m	25/03/1989		24/02/1992			G39	Remove	L	1989	
S31	f	26/03/1989		04/03/1992			G35	Remove	L	1989	
S02	m	26/03/1989		11/03/1992			I19	Remove	L	1989	
T02	m	02/04/1989		02/03/1992			710	Remove	L	1989	
i89B04	m	03/04/1989	08/11/1989				B04	Dead	F	1989	
S64	f	04/04/1989		03/02/1992			587	Remove	T	1989	
i89J04	m	08/04/1989		15/02/1990			J04	Remove	I	1989	
S05	m	08/04/1989		24/02/1992			E95	Remove	L	1989	
S62	m	16/04/1989	13/05/1992				B56	Dead	F	1989	
T21	f	17/04/1989		11/03/1992			J15	Remove	L	1989	
i89498	f	01/06/1989		15/02/1990			498	Remove	I	1989	
i89674	f	04/07/1989		15/02/1990			674	Remove	I	1989	
O32	f	17/01/1988		27/01/1992		J19	C62	Remove	T	1988	
O51	m	02/01/1988		01/02/1995	F74	F27	F74	Remove	F	1988	
O43	f	30/01/1988	16/02/2001		C38	F27	C38	Dead	F	1988	
O87	f	08/02/1988	28/08/1998			F27	573	Dead	F	1988	
O69	f	16/02/1988		29/01/2002	929	F27	929	Remove	F	1988	
O56	f	16/02/1988		01/03/2002		F27	725	Remove	F	1988	
O22	m	20/03/1988		09/02/1995	679	F27	679	Remove	F	1988	
O15	m	17/01/1988	08/12/2009			D38	E78	Dead	F	1988	
N37	f	02/01/1988		12/02/2004	D97	C99	D97	Remove	R	1988	
O70	f	07/02/1988		17/01/2002		C98	B72	Remove	F	1988	
O35	f	30/12/1987	10/03/2010		D82	C78	D82	Dead	S	1988	
O65	m	06/02/1988		20/01/1995	D98	C77	D98	Remove	S	1988	
O49	m	24/01/1988		22/02/2002		C61	I07	Remove	F	1988	
O42	f	10/01/1988		01/02/1995		C18	F20	Remove	F	1988	
O52	f	16/01/1988	09/12/2014		577	C18	577	Dead	F	1988	
O53	f	19/03/1988	22/09/2005			C18	930	Dead	F	1988	
O44	f	02/02/1988		05/03/2002	B04	B09	B04	Remove	F	1988	
N15	m	07/02/1988		16/02/1994	678	B01	678	Remove	S	1988	
O27	f	08/02/1988		04/02/2004	E55	A98	E55	Remove	R	1988	
N46	m	09/02/1988	15/12/1998			A98	501	Dead	R	1988	
O08	m	08/02/1988	10/09/2008			A74	572	Dead	L	1988	
O63	f	12/02/1988	28/02/2012			A74	D12	Dead	L	1988	
N16	f	07/12/1987	10/02/2009		953	A66	953	Dead	S	1988	
O23	m	30/01/1988	17/03/2006		C30	A66	C30	Dead	F	1988	
O75	f	22/12/1987		06/03/2002		A34	F28	Remove	F	1988	
N61	m	24/12/1987		26/01/1995		978	G31	Remove	Q	1988	
N60	m	15/12/1987	19/08/2008		470	856	470	Dead	S	1988	
O78	f	09/12/1987	24/02/1995		D92	833	D92	Dead	R	1988	
O96	f	16/01/1988	07/07/2004		D83	791	D83	Dead	R	1988	
N40	f	27/01/1988	09/02/2007		B60	791	B60	Dead	R	1988	
O33	f	29/02/1988	09/11/2009		H02	791	H02	Dead	R	1988	
N14	m	10/03/1988		20/01/1995		791	H57	Remove	R	1988	
O77	m	12/03/1988		26/01/1995	H64	761	H64	Remove	S	1988	
O30	f	29/12/1987		21/01/2004	H38	722	H38	Remove	S	1988	
O36	f	17/03/1988		12/03/2002	G80	722	G80	Remove	S	1988	
O28	m	08/01/1988		13/01/1995	C12	620	C12	Remove	R	1988	
N38	m	28/11/1987	20/09/1993				803	Dead	R	1988	
N98	f	08/12/1987		09/03/1992			846	Remove	L	1988	
N66	f	09/12/1987		16/02/1994			D88	Remove	Q	1988	
i88432	f	11/12/1987	04/01/1988				432	Dead	L	1988	
N19	m	11/12/1987	05/03/1991				C16	Dead	T	1988	
N24	m	13/12/1987	20/02/1992				897	Dead	R	1988	
i88C13	f	21/12/1987	21/12/1987				C13	Dead	Q	1988	
N65	m	23/12/1987		19/01/1994			745	Remove	Q	1988	
N49	f	24/12/1987		30/01/1990			H75	Remove	I	1988	
i88B74	f	24/12/1987	24/12/1987				B74	Dead	F	1988	
N39	f	25/12/1987		01/02/1990			D90	Remove	I	1988	
N34	f	25/12/1987		29/01/1992			D80	Remove	T	1988	
O50	f	25/12/1987	17/01/1992				F25	Dead	F	1988	
N42	f	26/12/1987		06/02/1990			G12	Remove	I	1988	
O95	f	26/12/1987		24/02/1992			F02	Remove	L	1988	
O84	f	26/12/1987		09/03/1994			I22	Remove	Q	1988	
N18	f	28/12/1987		03/02/1992			A27	Remove	T	1988	
O60	f	28/12/1987		26/02/1992			G38	Remove	L	1988	
N52	m	29/12/1987		01/02/1990			530	Remove	I	1988	
i88C63	f	29/12/1987	27/02/1988				C63	Dead	R	1988	
O01	m	29/12/1987		17/03/1992			F38	Remove	L	1988	
N73	f	29/12/1987		10/02/1994			D81	Remove	Q	1988	
N69	m	01/01/1988		12/02/1990			D51	Remove	I	1988	
N80	f	01/01/1988	31/08/1990				964	Dead	L	1988	
N64	m	01/01/1988		26/01/1995			893	Remove	Q	1988	
N20	f	01/01/1988		21/02/2002	D75		D75	Remove	R	1988	
O66	m	02/01/1988		08/02/1994	869		869	Remove	S	1988	
N63	f	02/01/1988		10/02/1994			H03	Remove	Q	1988	
O91	f	02/01/1988		10/02/1994			741	Remove	Q	1988	
N57	f	02/01/1988		22/02/1994			D59	Remove	Q	1988	
N87	f	03/01/1988		24/02/1992			I04	Remove	L	1988	
O03	m	03/01/1988		04/03/1992			H78	Remove	L	1988	
O20	f	03/01/1988		11/01/1995			E76	Remove	F	1988	
O38	f	03/01/1988		13/03/2002	G11		G11	Remove	S	1988	
N31	m	04/01/1988		05/02/1990			A43	Remove	I	1988	
i88G32	m	04/01/1988	17/05/1988				G32	Dead	L	1988	
N97	m	04/01/1988		02/03/1992			G65	Remove	L	1988	
O61	f	04/01/1988		18/03/1992			844	Remove	L	1988	
O02	f	05/01/1988		10/03/1992			A91	Remove	L	1988	
N43	f	06/01/1988		01/02/1990			A47	Remove	I	1988	
O97	m	06/01/1988	21/02/1989				985	Dead	F	1988	
O13	m	06/01/1988		26/02/1992			E98	Remove	L	1988	
O25	m	06/01/1988		16/03/1992			E67	Remove	F	1988	
N30	f	08/01/1988		01/02/1990			D94	Remove	I	1988	
N33	m	08/01/1988		27/01/1992			C58	Remove	T	1988	
N22	m	09/01/1988		06/02/1990			D99	Remove	I	1988	
N50	f	09/01/1988		12/02/1990			909	Remove	I	1988	
N62	m	09/01/1988	19/06/1991				970	Dead	Q	1988	
O47	f	10/01/1988	13/12/1991				931	Dead	F	1988	
N67	m	10/01/1988		09/02/1995			H54	Remove	Q	1988	
N41	f	10/01/1988	04/02/1998		B10		B10	Dead	R	1988	
O19	m	10/01/1988		22/01/2004	C87		C87	Remove	F	1988	
N25	m	11/01/1988		01/02/1990			H58	Remove	I	1988	
O76	f	11/01/1988	23/01/1992				971	Dead	R	1988	
N76	m	11/01/1988		13/01/1995			G25	Remove	Q	1988	
O46	m	11/01/1988		16/02/1995	A71		A71	Remove	F	1988	
N77	f	12/01/1988	20/01/1989				A31	Dead	I	1988	
O37	f	12/01/1988	14/02/1992				777	Dead	R	1988	
N70	m	13/01/1988		30/01/1990			D76	Remove	I	1988	
O41	f	13/01/1988	03/09/1990				874	Dead	F	1988	
N94	m	13/01/1988		04/03/1992			F29	Remove	L	1988	
O17	m	13/01/1988		16/03/1992			838	Remove	F	1988	
O34	m	13/01/1988	04/09/2011		D07		D07	Dead	R	1988	
N93	f	14/01/1988	22/04/1993				D15	Dead	L	1988	
i88G02	f	15/01/1988	22/01/1988				G02	Dead	T	1988	
N78	m	15/01/1988		30/03/1992			966	Remove	L	1988	
O93	f	15/01/1988		26/01/1994			A41	Remove	Q	1988	
N90	m	16/01/1988		04/03/1992			965	Remove	L	1988	
N53	m	17/01/1988	18/01/1989				D05	Dead	I	1988	
N44	m	17/01/1988		27/01/1992			D74	Remove	T	1988	
N96	m	17/01/1988		04/03/1992			I10	Remove	L	1988	
N27	m	18/01/1988		01/02/1990			G47	Remove	I	1988	
O71	f	19/01/1988	21/01/1992				845	Dead	L	1988	
N83	m	20/01/1988		24/02/1992			F07	Remove	L	1988	
O12	f	20/01/1988		02/03/1992			G40	Remove	L	1988	
O58	f	20/01/1988		20/01/1994			526	Remove	Q	1988	
N48	m	21/01/1988		06/02/1990			D51	Remove	I	1988	
N59	m	21/01/1988		31/01/1994			G04	Remove	Q	1988	
O40	m	21/01/1988		09/02/1995			G42	Remove	F	1988	
N86	f	21/01/1988	01/12/2004		483		483	Dead	L	1988	
O83	m	22/01/1988		26/02/1992			I27	Remove	L	1988	
N85	m	22/01/1988		12/03/1992			I28	Remove	L	1988	
O68	f	23/01/1988		08/02/1995			H95	Remove	F	1988	
O80	m	23/01/1988		09/02/1995			B75	Remove	F	1988	
O79	m	24/01/1988	11/12/1989				F23	Dead	F	1988	
O88	f	24/01/1988	28/02/1990				B11	Dead	Q	1988	
O18	f	25/01/1988		01/02/1990			584	Remove	I	1988	
O45	f	25/01/1988		13/01/1995			987	Remove	F	1988	
N35	m	27/01/1988		27/01/1992			587	Remove	T	1988	
N74	f	28/01/1988		21/02/1994			747	Remove	Q	1988	
N91	m	29/01/1988		20/01/1995			A94	Remove	L	1988	
O00	f	30/01/1988		24/02/1992			D16	Remove	L	1988	
O11	f	30/01/1988		02/03/1992			E95	Remove	L	1988	
O05	f	30/01/1988		16/03/1992			A58	Remove	L	1988	
O55	f	30/01/1988	04/10/2007				B03	Dead	F	1988	
O31	f	31/01/1988		05/02/1990			C97	Remove	I	1988	
i88D86	m	31/01/1988	09/03/1988				D86	Dead	T	1988	
O73	f	31/01/1988		05/03/1990			C19	Remove	I	1988	
N84	f	31/01/1988		26/08/1991			H85	Remove	L	1988	
O89	m	31/01/1988	17/04/1991				H60	Dead	T	1988	
N36	f	01/02/1988		01/02/1990			H96	Remove	I	1988	
O07	m	02/02/1988		02/03/1992			958	Remove	L	1988	
O90	f	02/02/1988		10/02/1994			B13	Remove	Q	1988	
N72	f	03/02/1988	20/01/1989				G01	Dead	I	1988	
N26	m	03/02/1988		27/01/1992			I09	Remove	T	1988	
N79	f	04/02/1988		10/03/1992			H80	Remove	L	1988	
N92	m	04/02/1988		11/03/1992			I03	Remove	L	1988	
O04	m	05/02/1988		02/03/1992			H82	Remove	L	1988	
N81	m	05/02/1988		04/03/1992			A57	Remove	L	1988	
i88G51	f	06/02/1988	23/02/1988				G51	Dead	I	1988	
N23	m	06/02/1988		06/03/1990			H76	Remove	I	1988	
O54	f	06/02/1988	27/04/2000				723	Dead	F	1988	
O81	m	06/02/1988	17/07/2001		H71		H71	Dead	F	1988	
O16	f	07/02/1988		30/01/1990			234	Remove	I	1988	
N28	m	07/02/1988		15/02/1990			D09	Remove	I	1988	
N95	m	07/02/1988		10/03/1992			G35	Remove	L	1988	
O94	f	08/02/1988		30/01/1990			B85	Remove	I	1988	
i88G68	m	08/02/1988	16/05/1988				G68	Dead	R	1988	
O14	m	08/02/1988	21/02/1989				A26	Dead	I	1988	
N55	f	08/02/1988		27/01/1992			454	Remove	T	1988	
N88	m	08/02/1988		02/03/1992			671	Remove	L	1988	
O72	f	09/02/1988		30/01/1990			585	Remove	I	1988	
N71	m	09/02/1988		01/02/1990			B63	Remove	I	1988	
i88G14	m	09/02/1988	29/02/1988				G14	Dead	T	1988	
N58	f	09/02/1988		19/01/1994			I00	Remove	Q	1988	
O26	f	10/02/1988		05/02/1990			D87	Remove	I	1988	
N17	f	10/02/1988		29/01/1992			H48	Remove	T	1988	
O09	f	10/02/1988		26/02/1992			F30	Remove	L	1988	
O92	f	10/02/1988		02/02/1994			D89	Remove	Q	1988	
O29	m	11/02/1988		01/02/1990			D77	Remove	I	1988	
O62	f	11/02/1988		26/02/1992			I05	Remove	L	1988	
N99	f	11/02/1988	13/03/1995				I11	Dead	L	1988	
O48	m	13/02/1988		26/01/1995			C39	Remove	F	1988	
N29	f	14/02/1988		12/02/1990			808	Remove	I	1988	
i88H61	f	14/02/1988	19/02/1988				H61	Dead	I	1988	
N82	m	14/02/1988		04/03/1992			A65	Remove	L	1988	
O57	m	14/02/1988		11/01/1995			D50	Remove	Q	1988	
O98	m	14/02/1988	23/06/1998				I31	Dead	R	1988	
i88692	f	15/02/1988	01/01/1989				692	Dead	F	1988	
O24	f	15/02/1988		26/01/1995			693	Remove	F	1988	
O64	m	16/02/1988		30/03/1992			A86	Remove	L	1988	
N21	f	18/02/1988		27/01/1992			898	Remove	T	1988	
O21	f	20/02/1988		11/01/1995			F75	Remove	F	1988	
N51	m	21/02/1988		30/01/1990			F14	Remove	I	1988	
N56	f	21/02/1988		06/02/1990			H36	Remove	I	1988	
O06	f	21/02/1988		25/03/1992			C75	Remove	L	1988	
O86	m	22/02/1988		26/01/1995			H45	Remove	R	1988	
O59	m	23/02/1988		26/02/1992			I19	Remove	L	1988	
O39	m	27/02/1988	08/10/1989				E65	Dead	F	1988	
N45	m	03/03/1988		01/02/1990			D79	Remove	I	1988	
O67	m	03/03/1988		27/01/1992			I01	Remove	T	1988	
O74	m	08/03/1988		30/01/1990			H35	Remove	I	1988	
O82	f	08/03/1988		05/02/1990			952	Remove	I	1988	
O10	m	10/03/1988		11/03/1992			660	Remove	L	1988	
N75	f	11/03/1988		19/01/1994			896	Remove	Q	1988	
N47	f	12/03/1988		03/02/1992			633	Remove	T	1988	
N89	m	15/03/1988		24/02/1992			710	Remove	L	1988	
O85	f	21/03/1988		14/02/1990			B68	Remove	I	1988	
N54	f	21/03/1988		29/01/1992			G24	Remove	T	1988	
N32	f	30/03/1988	05/05/1990				941	Dead	T	1988	
N68	f	01/04/1988		25/01/1994			G29	Remove	Q	1988	
i88446	f	11/05/1988	11/05/1988				446	Dead	Q	1988	
L21	f	13/01/1987		20/01/1994		G26	798	Remove	Q	1987	
L92	f	26/12/1986	27/01/1997		A71	F27	A71	Dead	F	1987	
L80	f	07/02/1987	21/12/2001		679	F27	679	Dead	F	1987	
L32	m	01/04/1987	03/05/2005			F27	573	Dead	F	1987	
L01	m	27/01/1987	16/06/2007			D10	G04	Dead	Q	1987	
N05	f	08/02/1987		13/03/2002		C98	F83	Remove	F	1987	
L26	f	18/01/1987		26/02/2002		C18	B72	Remove	F	1987	
L68	m	16/01/1987		09/02/1995	845	B21	845	Remove	L	1987	
L19	f	04/02/1987	14/03/2010		D83	A95	D83	Dead	R	1987	
K88	m	12/02/1987		27/01/1992		A84	G14	Remove	R	1987	
L49	f	01/01/1987		08/10/2003		A74	D12	Remove	L	1987	
L66	f	14/01/1987	02/06/2013			A74	572	Dead	L	1987	
L34	m	03/04/1987	13/03/2008		B04	A66	B04	Dead	F	1987	
L20	m	25/04/1987		02/03/1995		A61	D50	Remove	Q	1987	
L22	m	13/03/1987	22/11/1999		E55	A48#	E55	Dead	R	1987	
L07	m	06/02/1987	21/07/1999		G17	A34	G17	Dead	R	1987	
K69	f	28/02/1987		27/01/1992		945	B65	Remove	I	1987	
K86	m	27/12/1986	17/05/1994		971	881	971	Dead	R	1987	
L64	m	27/01/1987	14/02/2008			875	966	Dead	L	1987	
L36	m	03/01/1987		03/02/1994	G11	856	G11	Remove	S	1987	
L37	f	28/01/1987		13/03/2002	G80	856	G80	Remove	S	1987	
L91	m	01/01/1987		02/03/1995	B75	843	B75	Remove	F	1987	
L31	m	11/02/1987	14/08/1996			843	930	Dead	F	1987	
K96	m	31/01/1987		20/01/1995	G68	823	G68	Remove	R	1987	
L06	f	04/02/1987		12/02/1990		788	234	Remove	I	1987	
L43	m	04/01/1987	08/05/2001		869	761	869	Dead	S	1987	
L97	f	17/12/1986		08/02/2002	678	722	678	Remove	S	1987	
K80	f	14/02/1987	09/11/2001		348	722	348	Dead	S	1987	
N12	f	19/01/1987	09/08/2012			689	FB	Dead	F	1987	
L47	f	23/03/1987		02/03/1992		689	480	Remove	L	1987	
K77	f	06/01/1987		01/02/1990		632	D09	Remove	I	1987	
L39	f	08/02/1987		08/02/1990		439	673	Remove	I	1987	
i87262	f	09/12/1986	10/12/1986				262	Dead	R	1987	
K95	f	13/12/1986		05/02/1992			941	Remove	I	1987	
K83	f	16/12/1986		05/02/2004	C63		C63	Remove	R	1987	
K99	m	21/12/1986		29/01/1992			B66	Remove	R	1987	
i87C58	m	22/12/1986	30/11/1987				C58	Dead	R	1987	
i87D81	f	24/12/1986	11/01/1988				D81	Dead	Q	1987	
L46	m	24/12/1986	11/03/1988				846	Dead	L	1987	
L85	f	24/12/1986	11/01/1991				B13	Dead	Q	1987	
L54	f	25/12/1986		24/02/1992			D16	Remove	L	1987	
L24	m	26/12/1986		30/03/1992			F20	Remove	F	1987	
K79	f	26/12/1986		27/01/2004	B10		B10	Remove	R	1987	
L15	f	28/12/1986		09/02/1994			741	Remove	Q	1987	
i87432	f	29/12/1986	26/01/1987				432	Dead	L	1987	
L60	m	29/12/1986	21/07/1988				671	Dead	L	1987	
L45	f	29/12/1986		19/03/1992			709	Remove	L	1987	
L93	f	30/12/1986	01/02/1994				987	Dead	F	1987	
L51	f	01/01/1987		03/03/1992			A91	Remove	L	1987	
L89	m	01/01/1987		04/03/1992			725	Remove	F	1987	
L82	m	01/01/1987		16/03/1992			723	Remove	F	1987	
K85	m	01/01/1987	06/11/2009		B64		B64	Dead	S	1987	
N10	f	02/01/1987		14/02/1990			D94	Remove	I	1987	
K74	m	03/01/1987		13/05/1988			C19	Remove	I	1987	
i87C39	f	03/01/1987	11/01/1988				C39	Dead	F	1987	
L50	f	03/01/1987		24/02/1992			G40	Remove	L	1987	
K67	f	05/01/1987		06/02/1990			D05	Remove	I	1987	
L56	f	06/01/1987		16/03/1992			A94	Remove	L	1987	
K78	m	10/01/1987	29/01/1992				D74	Dead	R	1987	
K93	f	11/01/1987		03/02/1992			898	Remove	R	1987	
L35	m	11/01/1987		08/02/1995	D07		D07	Remove	I	1987	
i87893	f	12/01/1987	11/01/1988				893	Dead	Q	1987	
N07	m	12/01/1987		09/02/1995	C87		C87	Remove	F	1987	
L88	f	12/01/1987	25/01/1999		B56		B56	Dead	F	1987	
L42	f	13/01/1987		12/02/1990			G51	Remove	I	1987	
L57	m	13/01/1987		08/02/1995			D15	Remove	L	1987	
L33	f	15/01/1987	13/04/1991				874	Dead	F	1987	
L76	m	15/01/1987	28/04/1992				931	Dead	F	1987	
L30	m	16/01/1987	01/12/1991				C30	Dead	F	1987	
L63	m	16/01/1987	29/05/1993				E95	Dead	L	1987	
K84	f	16/01/1987	13/05/2012				829	Dead	R	1987	
L99	f	17/01/1987		08/02/1990			F14	Remove	I	1987	
K87	f	18/01/1987		01/02/1990			A43	Remove	I	1987	
L25	m	18/01/1987		16/03/1992			838	Remove	F	1987	
L75	m	18/01/1987		16/03/1992			692	Remove	F	1987	
L87	m	18/01/1987		02/03/1995	929		929	Remove	F	1987	
L84	f	18/01/1987	16/04/2008				B03	Dead	F	1987	
i87A96	f	19/01/1987	25/03/1987				A96	Dead	L	1987	
i87D80	f	19/01/1987	28/04/1987				D80	Dead	I	1987	
K94	m	19/01/1987		12/02/1990			C10	Remove	I	1987	
L12	f	19/01/1987		14/02/1990			A31	Remove	I	1987	
K63	f	20/01/1987		30/01/1990			D76	Remove	I	1987	
K68	f	20/01/1987		05/02/1990			B63	Remove	I	1987	
L95	f	20/01/1987	19/02/1992				526	Dead	Q	1987	
L77	m	20/01/1987	03/06/1992				F19	Dead	F	1987	
K89	f	20/01/1987	01/10/2002				501	Dead	R	1987	
N09	f	21/01/1987		27/02/1990			950	Remove	I	1987	
N00	m	21/01/1987		16/03/1992			976	Remove	F	1987	
i87B74	u	23/01/1987	23/01/1987				B74	Dead	F	1987	
L08	f	23/01/1987		05/02/1990			G01	Remove	I	1987	
N02	m	23/01/1987	22/04/1992				A67	Dead	L	1987	
L78	m	23/01/1987		18/03/1992			408	Remove	F	1987	
L18	m	23/01/1987	07/11/1994				233	Dead	Q	1987	
L03	m	23/01/1987		09/03/1994			970	Remove	Q	1987	
N06	f	23/01/1987	03/01/1997				E66	Dead	F	1987	
K75	f	24/01/1987		05/02/1990			A26	Remove	I	1987	
i87974	f	25/01/1987	11/01/1988				974	Dead	F	1987	
L90	m	25/01/1987		26/03/1992			7L	Remove	F	1987	
K73	f	26/01/1987		12/02/1990			D77	Remove	I	1987	
L11	m	26/01/1987	11/01/1989				G73	Dead	I	1987	
L61	m	26/01/1987		26/02/1992			964	Remove	L	1987	
L48	f	26/01/1987	21/03/2003		483		483	Dead	L	1987	
L28	m	27/01/1987		24/02/1992			896	Remove	Q	1987	
L74	m	27/01/1987		04/03/1992			A57	Remove	L	1987	
L58	f	27/01/1987		11/03/1992			A86	Remove	L	1987	
L14	m	27/01/1987		11/03/1994			G25	Remove	Q	1987	
L00	m	28/01/1987		25/01/1994			D59	Remove	Q	1987	
i87745	m	29/01/1987	14/05/1987				745	Dead	Q	1987	
L72	f	29/01/1987		11/03/1992			958	Remove	L	1987	
K64	m	30/01/1987		30/01/1990			D87	Remove	I	1987	
L55	m	30/01/1987		16/03/1992			844	Remove	L	1987	
L23	m	31/01/1987		16/02/1995	H02		H02	Remove	R	1987	
L79	f	04/02/1987	29/01/1992				C38	Dead	F	1987	
L41	f	04/02/1987		13/01/1995			693	Remove	F	1987	
L29	f	04/02/1987		11/03/2004	777		777	Remove	R	1987	
K72	f	05/02/1987		01/02/1990			584	Remove	I	1987	
K76	f	05/02/1987	14/02/1988				454	Dead	I	1987	
i87B12	m	06/02/1987	06/02/1987				B12	Dead	R	1987	
L04	f	06/02/1987		26/02/1990			D79	Remove	I	1987	
K66	f	07/02/1987		06/02/1990			G10	Remove	I	1987	
L52	f	08/02/1987		24/02/1992			E98	Remove	L	1987	
